text,label
哪有什麼來日方長，揮手便是人走茶涼。,negative
爲什麼家長只看分數？廢話！難道他們看得懂題目？,negative
做了一個風險非常大的投資，要是成功一下就能掙幾個億，要失敗我這兩塊就打水漂了。,negative
怕鬼真的太幼稚了，我帶你看看人心。,negative
幸虧你去年沒洗頭，要不然你今年，炒菜連油都沒有。,negative
我是深知欲速則不達，心急喫不了熱豆腐的，你怎麼能說我有拖延症？,negative
小學的英語水平支撐到現在，越來越力不從心了。,negative
衆裏尋她千百度，驀然回首，那人依舊對我不屑一顧。,negative
放假買個地球儀吧，世界那麼大你不但可以看看，還可以轉轉。,negative
我把她從女孩變成了女人，她把我從男孩變成了，窮人。,negative
如果我的人生是一部電影，那你就是一個彈出來的廣告。,negative
我能想到，對自己最準確的形容詞只有：肥美。,negative
曾夢想仗劍走天涯，因太胖取消原計劃。,negative
聽說你過的沒我好，那我就放心了。,negative
人生沒有過不去的坎，只有一坎接一坎。,negative
再苦不能苦孩子，再窮也得窮得瑟。,negative
穿白色衣服上班，並不代表你可以不背黑鍋。,negative
距離產生的不是美，而是第三者。,negative
成長就是將你哭聲調成靜音的過程。,negative
友誼是什麼？你智障多年，我不離不棄。,negative
不是大家拿你開玩笑，而是，你就是玩笑本身！,negative
問渠那得清如許，唯有毒湯活水來！,negative
如果過年你看到我臉色不好，別想太多，就是你忘給紅包了。,negative
瘦的人能把衣服穿出故事，胖的人只能穿成事故。,negative
我不罵人，那是因爲我，動手能力比較強。,negative
等到歷史考試的時候，歷史將會被我改寫！,negative
少小離家老大回，騷話學了一大堆。,negative
別人扮豬喫老虎，你只能扮豬。,negative
讓刻苦成爲習慣，用汗水澆灌未來，然後脫水而死。,negative
時間是最好的老師，但遺憾的是，最後它把所有學生都弄死了。,negative
總是在凌晨想通很多事情，又在天亮之後，忘得一乾二淨。,negative
還沒來得及去沾花惹草，就被人拔光了。,negative
用錢當然買不到快樂，只是有錢，別人會想辦法讓你快樂。,negative
正在輸入…，給了多少人希望，又給了多少人失望。,negative
夜撩了酒，酒撩了你 你撩了我，窮困潦倒了我們。,negative
漿糊不在辦公桌上，在你腦子裏。,negative
看著面善的，不一定是好人，還有可能是詐騙集團。,negative
忘記以前的不開心，因爲以後會更不開心。,negative
和對象吵架，先不要追究吵架原因，要弄明白他膽子怎麼肥了。,negative
所有抱怨社會不公和制度的人翻譯過來只有一句話：請給我金錢，女人和社會地位。,negative
感情是可以磨合的，前提是，看臉。,negative
凡是不賺錢的，都說自己在創業。,negative
傳統文化丟失嚴重啊，古代女子個個能呤詩作對，現代女子不行了 只會作對。,negative
你走了真好。不然總擔心你要留下來喫飯,negative
失敗乃成功之母，可是我TM失敗的次數太多，都不知道誰是親媽。,negative
什麼都在漲價，就是人越來越賤。,negative
鐵打的身子，磁鐵打的牀。,negative
你複雜的五官，掩飾不了，你樸素的智商。,negative
海底撈的服務是真心好，上次我喫飯沒帶錢，還是服務員幫我報的警。,negative
歲月讓我知道，除了快遞，我誰都不必等。,negative
餘生不想請你指教了，領教夠了,negative
貧賤不能移的意思就是，窮就好好在家待著，哪兒也別去。,negative
最近一個月，總有那麼三十天很不順。,negative
歲月是把殺豬刀，可是他拿醜的人，一點辦法都沒有。,negative
不用在意別人怎麼看你，你在意了，別人也看不上你。,negative
你把所有不一定，都變成了一定不。,negative
鬧鐘的作用對我來說，就是讓我，換個姿勢睡覺。,negative
據分析，造成婚外戀的根本原因，是結婚。,negative
心軟不是病，回頭才致命。,negative
胸懷鴻鵠之志，手無縛雞之力。,negative
世界這麼大，我想去看看，看看有沒有塑料瓶。,negative
你的臉，一分天註定，九分看濾鏡。,negative
願你的煩惱，像你的頭髮一樣，越來越少。,negative
如果有天發現你一夜暴富了，給自己一巴掌，快醒來別上班遲到了。,negative
思想給了我們太多的自由，而我們拖累了思想！,negative
真希望有一天我的錢包，可以和我的臉皮一樣厚。,negative
如果喫魚可以補腦，你這智商，至少要喫一條鯨魚。,negative
雖然你長的醜，但是你想得美啊。,negative
月老麻煩下次爲我牽紅線，能換成鋼絲嗎？紅線老TM斷。,negative
人生嘛，就是起起落落落落落落。到底了自然就會蹦躂兩下。,negative
永遠不要自暴自棄，一旦開始放棄，你就會發現非常開心,negative
三百六十行，行行出BUG。,negative
有些事或人，不是你有錢就可以搞定的，你得有很多錢。,negative
放下手機出去走走，最後你會發現，還是手機有意思。,negative
出賣靈魂並不丟人，丟人的是，沒能賣一個好價錢。,negative
現在的年輕人，除了睡覺時間不想睡，其它時間都想睡覺。,negative
人們常說，不要讓青春留白，所以我把它抹黑了！,negative
你長得很有創意，活得很有勇氣。,negative
不要再抑鬱下去了孩子，你要像一個，神經病一樣活潑開朗。,negative
世上99%的事情，都能用錢解決，剩下的1%則需要更多的錢。,negative
打麻將三缺一，鬥地主二缺一，我談個戀愛咋還一缺一？,negative
聽說自從你得了神經病，整個人都精神多了。,negative
沒喫飽只有一種煩惱，喫飽了有無數的煩惱。,negative
每次花錢都說錢包在滴血，可殊不知你的錢包，已經失血過多而死了。,negative
天空沒有翅膀的痕跡，除非你飛的時候會掉毛,negative
所謂成長，就是在聽到波濤洶湧四個字，再也聯想不到大海了。,negative
不嘗試問一次，你怎麼知道，你不是爸媽避孕失敗的結果？,negative
別再說自己是單身狗了，你這個年紀狗都死了。,negative
你還不算慘，慘的人，都沒手機用。,negative
其實命運，真不是喜歡和你開玩笑，它是很認真的想弄死你。,negative
別低頭綠帽會掉，別流淚老王會笑。,negative
等你以後老了走不動了，我每天用輪椅推你去廣場上，讓你看着我和別的老頭跳舞。,negative
恭喜你又熬過一天，還中獎了，再來一天。,negative
若你的朋友每天生活都這麼幸福，也就不會拍成照片發到朋友圈了。,negative
不要把自己放的太高了，不然你會不下來的。,negative
38歲以前我窮，但是以後，我會習慣的！,negative
那些人人羨慕的社會精英，其實過得不如你想象那樣好。但肯定比你強得多的多。,negative
爲了變漂亮，你堅持了哪些好習慣？堅持開美顏。,negative
做夢夢到自己在考試，然後被嚇醒，發現自己真的在考試。,negative
熬夜對身體不好，建議通宵。,negative
我是一條酸菜魚，又酸又菜，還多餘。,negative
快去努力吧，以證明自己，智商低。,negative
間歇性躊躇滿志，持續性混喫等死。,negative
所謂複習就是，把不會的東西再確認一遍，你確實不會。,negative
人生不如意十有八九，從來沒碰見過一二。,negative
如果不能美得驚人，那就醜得銷魂吧！,negative
我親眼看着你走上臺，不知道你是將要獻醜，還是出醜。,negative
如果你特別迷戀一個人，那麼你一定配不上他！,negative
小明長期被爸媽矇在鼓裏，導致窒息而死。,negative
突破瓶頸之後，發現還有瓶蓋。,negative
別人露腿那叫美，你露腿就想讓人懟。,negative
從小就被教育不要亂花錢，長大後我才發現，根本沒錢怎麼亂花？,negative
你別看我平時對你，一副漠不關心的樣子，其實背地裏說了你很多壞話。,negative
心靈雞湯是給喫慣了鮑參翅肚的人做的換口味小菜，屌絲以爲喝一碗雞湯就營養全面提升了？,negative
付出就會有回報，比如一倍的奢望，換兩倍的失望。,negative
人都需要努力的，努力過後你就會發現，你還真的是很普通。,negative
上帝爲你關上了一扇門，還會給它加上防盜鎖，大插銷。,negative
爲什麼要吵架呢？就不能心平氣和的坐下來，打對方几巴掌嗎？,negative
人要是決定自暴自棄了，就會活得特別開心。,negative
如果生活欺騙了你，不要着急 — 拿出美顏相機，去欺騙生活。,negative
冬天就是好，窮的時候，還有西北風喝。,negative
感覺這輩子，最深情綿長的注視，都給了手機。,negative
總是在重複，尤其是錯誤！,negative
任何時候都要記得微笑，這會讓你看起來，像個不能隨便惹的神經病。,negative
我只想和你敘敘舊，你卻問我要不要代購。,negative
你一定要笑，不然不會知道，自己有多少魚尾紋。,negative
投對了簡歷找到一份好工作，投對了胎，可以不用找工作。,negative
我從不去想何時能成功，既然選擇了遠方，那就還遠着呢。,negative
醒醒，你這不是喪而是，沒有錢和性生活的正常表現。,negative
上帝爲你關上了一扇門，然後就去洗洗睡了。,negative
喜歡一個人是藏不住的，就算躲在衣櫃裏，還是會被她老公發現。,negative
我這人從來不記仇，一般有仇當場就報了。,negative
多照照鏡子，很多事情你就明白原因了。,negative
你一無是處，但有件事做得特別好，就是做白日夢。,negative
愛情是把雙刃劍，一邊把你割得很疼，另一邊也把你割得很疼。,negative
當你懷疑人生的時候，其實這就是你的人生。,negative
特別能喫苦這五個字，我想了想，我只能做到前四個。,negative
靜若癱瘓，動若癲癇。,negative
你多努力一點，獲得的打擊就多一點。,negative
好不容易習慣了自己的長相，理了個發，又換了一種醜法。,negative
黑夜給你黑色的眼睛，你卻用它來翻白眼。,negative
這輩子這麼苦，別太拼，下輩子還會更苦的。,negative
縱然人生坎坷，但我從不向命運屈服！我通常都是直接屈膝Orz。,negative
往事不堪回首，是因爲，你根本沒有可以回首的往事。,negative
沒錢用的時候跟我說，讓我知道不止我一個人，沒錢用。,negative
人生的痛苦，不是因爲沒錢而痛苦，而是因爲別人有錢你痛苦。,negative
同樣都是鹹魚，爲什麼別人可以翻身，而你卻粘鍋了？,negative
好看的皮囊現實劈腿，有趣的靈魂精神出軌?。,negative
有時你會覺得自己就是個SB，別灰心，至少感覺是對的。,negative
找對象還是眼光高點好，你總得爲，沒有人喜歡你找個藉口吧。,negative
春節假期，從跳過早午餐開始。,negative
蠢也沒那麼可怕，畢竟水母沒有腦子，也活了6億年。,negative
賺錢就像便祕 — 老難了，花錢就像拉稀 — 憋不住。,negative
只是因爲在人羣中，多看了你一眼，你就以爲我要坐你的摩的。,negative
人生不如意之事十有八九，剩下的十之一二，超級不如意,negative
找對象的時候，不要光看對方外表，得先看看自己外表！,negative
人醜就要多讀書，反正，其他什麼事也與你無關。,negative
女爲悅己者容，男爲悅己者窮!,negative
有些人出現在你的生活裏，是想告訴你，你真好騙啊！,negative
由於性格太內向，一直做不出，搶着結賬這種事。,negative
朋友說借二十塊錢回頭給你，借完錢之後我才知道，有些人一轉身就是一輩子。,negative
不說沒人陪你勇闖天涯，你能找到人陪你喝雪花嗎？,negative
騎白馬的不一定是王子，也可能會是是唐僧！,negative
加我回來吧，我給你發我的婚禮請柬。,negative
魚和熊掌不可兼得，但單身和窮可以！,negative
你願意做我的太陽嗎？那麼請與我，保持92955886公里。,negative
雖然我長得醜，但是買了漂亮衣服，我就可以醜的漂亮。,negative
別埋怨手機沒怎麼用就沒電，你還不是一樣，沒幹啥就累了。,negative
時間就是金錢，我在浪費時間？不～我只是在炫富！,negative
做事一定要考慮別人的感受，千萬不能讓他們太開心了。,negative
如果時間可以倒流，那一定是，你在做夢。,negative
別人下班泡妞，你下班泡麪。,negative
想奮鬥？手機能從你的手上拿下來，就算是拼搏了。,negative
做題前，先想想出題者的用意，我覺得他想我死。,negative
有什麼不開心就睡一覺，沒什麼是睡一覺不能解決的，如果有那就再睡個回籠覺。,negative
知道爲什麼天妒英才嗎？ 因爲沒人去管笨蛋活了多久。,negative
有錢能買來幸福嗎？不能，有錢本身就是幸福！,negative
想買一輛保時捷卡宴，請問買過的朋友，你們的錢都是從哪裏來的！,negative
你過的好不好別人不知道，別人只能看到矮胖窮。,negative
其實表白未必是件好事，因爲那樣顯得手黑。,negative
雖然你搬磚的樣子很累，但是，你充錢的樣子真的很帥。,negative
錢雖然難賺，但是容易花啊。,negative
對你豎大拇指的人，不一定是在誇你，也可能是用炮在瞄你。,negative
寧可美的千篇一律 ，也不要醜的各有千秋。,negative
把女孩子弄哭是很沒種的事情，把男孩子弄哭是一件叼爆的事啊。,negative
靠父母你是公主，靠男人你是王妃，靠自己你是乞丐。,negative
領導開會的時候，我們應該保持肅靜，打擾別人睡覺是很不禮貌的。,negative
天沒降什麼大任於我，照樣苦我心智，勞我筋骨。,negative
沒錢了來找我，讓我告訴你沒錢的日子，怎麼過。,negative
別人比你有錢還比你努力，但你更厲害，靠自己的想象就擁有一切。,negative
沒人嘲笑你的夢想，他們只是，嘲笑你的實力。,negative
人和豬的區別就是，豬一直是豬，而人有時卻不是人。,negative
小時候最怕夢到自己找廁所，最最可怕的是，人沒醒來廁所卻找到了。,negative
也許命運扼住你的咽喉，只是讓你少喫兩口。,negative
放心吧，只要你持續走下坡路，就永遠不會處在人生最低谷。,negative
人還是要有夢想的，即使是鹹魚，也要做最鹹的那一條。,negative
你愛不愛你的工作，工作都會在那等你，不離不棄。,negative
先生，你這張卡上的錢也不夠……,negative
一個成年人是不會挑食的，他們會說，我對這個過敏。,negative
如果你真的想要做好一件事，全世界都會爲你擋路。,negative
再也沒有任何事情，比晚睡更快樂了，除了晚起。,negative
只要功夫深鐵杵磨成針，但真把鐵杵磨成針的，絕對是大傻瓜。,negative
每次看窮遊日志的感受都是，那麼窮就別TM出去浪了。,negative
脫髮怎麼辦？要健康飲食保持良好心態，這樣就能接受這個事實了。,negative
你無法叫醒一個，不回你消息的人，但是紅包能。,negative
愛笑的姑娘，總是比別人，長更多的魚尾紋。,negative
以前雖然窮但是很開心。現在不同往日了，不止窮還不開心。,negative
熟練地運用，關我屁事和關你屁事，可以節省人生80%的時間。,negative
昨天遇見小學同班同學，沒想到他混的這麼差，只往我碗裏放了一塊錢。,negative
用扯淡的態度，面對操蛋的人生。,negative
成名就像放的一個屁，響了一聲還不夠，還要臭段時間。,negative
倘若互不相欠，怎會再次相見。,negative
送你喜歡的女生一支口紅吧，至少她親別人的時候，有你的參與感。,negative
生活不是這樣就是那樣，總之，不會是你想的那樣。,negative
他喜歡你素顏，必須是素顏好看。,negative
如果不能一夜暴富，兩夜也可以，三晚我也不嫌多。,negative
這世上沒誰離不開誰，就算是一條魚離開水，也能烤着喫。,negative
我擅長做空A股，只要我一買，立刻跌。,negative
曾經給我潑涼水的人，沒關係的，我燒開了還會還給你的。,negative
總以為退一步海闊天空，沒想到腳下落空。,negative
都說累成狗，其實狗沒你那麼累。,negative
當你覺得生活對你不公時，秤秤體重，照照鏡子，你會覺得一切又合乎情理。,negative
債主，就是那個你破了產，也不會拋棄你的人。,negative
其實，電腦遊戲從小就訓練你，把Boss當作自己最大的敵人。,negative
曾經是夢想家，現在沒了夢，只剩下想家。,negative
窮不要緊，抬頭挺胸讓大家看看，你不僅窮還醜還矮。,negative
生活，開始對我這種小雞爪子，放泡椒了！,negative
你害怕穿的不好看被嘲笑？別擔心，穿的好看也一樣。,negative
努力過失敗過，沒關係，重新努力會失敗得更好。,negative
魚與熊掌不可兼得，但窮和醜可以啊。,negative
我試過銷聲匿跡，最終也無人問及。,negative
你要是喜歡一個女生，就好好學習找個好工作努力掙好多好多錢，等她結婚的時候你多出點份子錢,negative
其實只要不要臉，很多人生難題都能迎刃而解。,negative
死並不可怕，怕的是再也不能活了。,negative
面試的時候，他們叫你去聊聊，真的只是去聊聊。,negative
也許睡眠，纔是人類真正的活動形態，難怪我總是睡不醒。,negative
很久不開QQ，登錄後才發現，原來只有騰訊新聞在乎你。,negative
不要期待明天，因爲明天也不會好過。,negative
要相信自己，別人能做到的，你也做不到。,negative
二十年前喫小浣熊，集不齊卡的傻孩子們，依然集不齊五福。,negative
從小到大，唯一不變的，就是一顆不想念書的心。,negative
不回你消息，不是因爲我高冷，而是因爲我手冷。,negative
傻人有傻福，傻B沒有。,negative
長得帥的踢鍵子都帥，長得醜的，打高爾夫都像在鏟屎。,negative
如果你跌倒了，那就，找個舒服的姿勢趴着吧。,negative
我已經到了法定結婚年齡，請問去民政局領證的時候，老婆是自己帶還是等他們發？,negative
你說冰是睡着的水，我只記得屁是屎的嘆息。,negative
我連窮和醜都不怕，還怕單身？,negative
學校教學樓放鏡子，是爲了讓你知道，人醜就要多讀書。,negative
國慶去哪看風景最好？答案是，朋友圈。,negative
我的原則，只有三個字，看心情。,negative
知識給你力量，無知會給你更強大無畏，且無法預測的力量。,negative
好運一定會降臨，只是會降臨在別人頭上。,negative
這世上如果有什麼真理，那就是活該！,negative
出身好的努力是爲了成功，而你是爲了活下去。,negative
昨天一個小偷，來我家偷錢，我們一起找了一晚上。,negative
你打起精神，3分鐘就能做完的事情，打起精神就要花上3小時。,negative
飽漢不知餓漢飢，餓漢不知飽漢虛。,negative
如果全世界都不要你了，你要記得還有我，我也不要你。,negative
沒有什麼可以將你打敗，因爲你從未成功過。,negative
有錢人終成眷屬，沒錢人親眼目睹。,negative
當你覺得自己不行的時候，就走馬路上走走，這樣你就是一個行人了。,negative
不要再說被騙色了，到你這個年紀來的都是客。,negative
人生有兩大悲劇，一個是得不到想要的東西，另一個是得到不想要的東西。,negative
別慌去接受失敗，要慢慢去感受。,negative
窮，不是一種狀態，而是一種常態。,negative
不要以爲世界拋棄了你，世界根本沒空搭理你！,negative
離家不需要太大的勇氣，回家才需要。,negative
別減肥了，你醜不僅是因爲胖。,negative
失敗的盡頭是絕望，努力的終點是過勞。,negative
別人努力會成功，你努力會有飯喫。,negative
選擇比努力更重要，所以我選擇不努力,negative
詩和遠方越遠越髒 以夢爲馬越騎越傻！,negative
老天是公平的，他給了你張醜臉，肯定還會給你個窮家。,negative
趁着年輕多出來走走，不然你不會知道，呆在家裏有多爽。,negative
英雄一怒爲紅顏，紅顏一怒，得花錢。,negative
世界上本沒有路，走的人多了，老師就開始點名了。,negative
失敗並不可怕，可怕的是你還相信這句話。\n,negative
小時候不愛喫飯，導致現在個矮。現在愛喫飯了導致又胖又矮。,negative
研究證明常年抽菸喝酒的人，患老年癡呆的概率較低，因爲早死的概率較高。,negative
好想把房子賣了，去環遊世界，可惜房東不同意。,negative
如果再見不用紅着臉，是否還能借點錢。,negative
運動一週瘦不下來不要緊，因爲運動十週也瘦不下來的。,negative
工作愛情生活不順？多照照鏡子，很多事情你就明白了。,negative
每天都要有新的期待，這樣纔能有新的失望。,negative
人生沒有過不去的坎，過不去，只是因爲你腿短。,negative
吾日三省吾身，吾沒錢 吾沒車 吾沒房。,negative
大多數時候，消耗能量的都不是工作，而是工作中遇到的人。,negative
還沒有對象？要不要給你介紹，一款不錯的狗糧。,negative
考試真是so easy，哪裏不會考哪裏！,negative
你在我心裏，就像天上的星星，多一顆少一顆都無所謂。,negative
學過很多技能，到頭來才發現，最有用的技能是——想開點！,negative
你走了真好，不然我總當心，你會留下來喫飯。\n\n,negative
很多時候，樂觀的態度和好聽的話幫不了你。,negative
做好人沒希望，做壞人不擅長。,negative
別和我說對不起，因爲我既不能原諒你，也無法捅死你。,negative
只要你肯喫苦，肯努力，肯放下身段，去要飯，總會有人趕的,negative
錢包裏放老婆的照片，是爲了提醒自己記住，錢包裏的錢是怎麼沒的。,negative
精神瀕臨崩潰的症狀之一，就是相信自己的工作非常重要。,negative
我生平最討厭一個字，略！尤其是題不會做時。,negative
天涯何處無芳草，全都長在別人家。,negative
不管是白帽子，還是黑帽子，會變綠的都不是好帽子。,negative
誰說你沒有毅力的，單身這件事，你不就堅持了好幾十年嗎？,negative
俄羅斯方塊教會了我們，如果你合羣，就會消失。,negative
做人如果沒點追求，那麼，該多輕鬆啊…,negative
女人用絲襪征服了男人，男人用絲襪征服了銀行。,negative
爲什麼中國人結婚，都非要選個好日子呢？因爲結完婚就沒好日子過了！,negative
不能老盯着手機屏幕，要不時地抬起頭，看看老闆的位置。,negative
不想養狗不想養貓，只想養你，畢竟養豬能致富。,negative
減肥就是要向媽媽證明，不光胖找不到對象，瘦也找不到！,negative
攢了一年頭皮屑，只爲給你下場雪。,negative
俗話說禍不單行，可見連禍都是有伴兒的，你再看看你。,negative
別人的女朋友都會生氣了，而你的女朋友還在充氣。,negative
我知道虛度年華不對，但是這樣，真的好過癮啊。,negative
安慰別人的時候一套一套的，安慰自己的時候，只想找根繩子一套。,negative
誰說我不會樂器，我打退堂鼓可好了！,negative
一個人最長的戀愛史，大概就是自戀了。,negative
失敗也是成功的一部分，在哪裏跌倒，就在哪裏訛人。,negative
每天叫醒我的不是理想，是樓下廣場舞的音樂。,negative
時間就像胸，擠擠就有了，躺下就沒了。,negative
自古情深留不住，總是套路得人心。,negative
是好久不見，還是，視而不見。,negative
你能接受戀愛年齡差多大？只要長得好看，上下五千年都行。,negative
如果你願意，一層一層一層地剝開我的心，你會發現我缺心眼。,negative
腦子有病得治，像你多好，沒有腦子。,negative
注重細節，從小事做起，因爲你根本做不了大事。,negative
單身沒有關係，以後單身的日子，還長着呢。,negative
秋天是收穫的季節。別人的收穫是成功與快樂，你的收穫是認識到並不是每個人都會成功與快樂。,negative
遇到喜歡的人就勇敢追求，這樣你才能知道，拒絕你的人遠不止一個。,negative
悄悄地我喫了，正如我悄悄地胖。,negative
既已背影傾天下，何必轉身亂芳華。,negative
你的意中人是個蓋世英雄，他每天會騎着七彩祥雲，去網吧喫雞。,negative
誰說你沒有真愛，煩惱與你同在。,negative
髮絲千萬條 睡眠第一條，熬夜不休息 脫髮兩行淚。,negative
沒有人關心你飛得多高，倒是有一羣人，等着看你摔得多慘。,negative
男人單身叫單身狗，女的單身叫狗不理。,negative
對於窮人，生活不累的話，那就不叫生活！,negative
沒有，過不去的坎，只有過不完的坎。,negative
喜歡一個人就去表白，萬一，成備胎了呢？,negative
你的晚安，只是想讓我閉嘴。,negative
如果你的男朋友對你百依百順，從不拈花惹草。可能是因爲他錢不夠。,negative
真正的喫貨，是可以把月供看成月餅的。,negative
經歷過一番苦難之後，別人是苦盡甘來，而你是苦竟剛來。,negative
都說錢是王八蛋，可長得真好看。,negative
人家談戀愛，靠長相靠浪漫靠燒錢，而你靠對方眼瞎。,negative
愚人節，只是給說謊的人，一個說真話的機會。,negative
不要總是那麼自戀，美女多看了你一眼，只是因爲你醜得比較獨特。,negative
愛迪生千百次尋覓燈絲，就是爲讓你，當上耐用的電燈泡。,negative
一個姑娘的介紹：思想上的女流氓，生活中的好姑娘。 然而給我的感覺是：心思活絡的醜逼。,negative
失眠睡不着，可能是因爲，你手機還有電。,negative
錢買不來愛情，但是可以買走愛情。,negative
想和男朋友去看電影，有什麼好看的，男朋友介紹嗎？,negative
將薪比薪的想了想，算了，不想活了。,negative
只要能用錢解決的事情，我一件都解決不了。,negative
有些事情還是要堅持的，比如睡覺，特別是鬧鐘響起的那一刻。,negative
天生我才必有用，前提是，你得是天生的。,negative
愛一個人一定要告訴她，那樣你纔會知道，她有多討厭你。,negative
心是偉大的詩人，而嘴是蹩腳的編輯。,negative
成功就像鬼一樣，只有別人遇到過。,negative
不要把銀行卡密碼，設成女朋友的生日，不然總要換多麻煩。,negative
喫土的時候，覺得乞丐都比我幸福。,negative
有個姑娘問我借錢去整容，整的挺成功，我再沒認出是誰問我借的錢。,negative
不要埋怨現在的經歷悽慘，跟未來比，還差的遠呢。,negative
我雖然不能來一場，說走就走的旅行，但我有一個說胖就胖的體質。,negative
白雪公主詮釋了，七個小屌絲對她再好，也不及高富帥的一個吻。,negative
你以爲自己什麼也做不好？你錯了，你還可以做好一個廢物。,negative
你抱什麼不好，非要抱病在牀！,negative
你把錢借給了你的朋友，那麼他一定會記得你，在他下一次缺錢時。,negative
很多人覺得自己活得太累，實際上，他們可能只是睡得太晚。,negative
見到長輩時，不是我們不想叫他，而是壓根就不知道叫他什麼。,negative
喫得苦中苦，才知道沒有最苦，只有更苦。,negative
垃圾還有大爺大媽撿走，你呢？,negative
我對生活充滿嚮往，生活對我雖遠必誅。,negative
不知道你越過多少峯才成功，反正你逃不過早晚兩個高峯。,negative
趁好看的時候多照照鏡子，畢竟，這種錯覺不是每天都有的。,negative
明明可以靠臉喫飯，你卻靠才華，這就是你跟明明的差距。,negative
只要鋤頭揮得好，沒有牆角挖不倒。,negative
沒有解決不了的問題，但是有解決不完的問題。,negative
有一天你會遇到一個妹子，她不要你的房也不要你的車，她也不要你。,negative
沒錢才上班還是上班纔沒錢，我不明白哪個環節出了問題，難道有中間商賺差價？,negative
我知道歲月會磨平我的棱角，但沒想到，是把我按在地上摩擦。,negative
以後沒錢了先找我借，我不想做最後一個，讓你失望的人。,negative
希望無時無刻不在，而你，每時每刻都錯過。,negative
九年義務教育應該開腹語課，畢竟長大後會有太多話，難以啓齒。,negative
半夜給你留燈的，只有自動售貨機。,negative
隨風奔跑自由是方向，無奈忘了腿短沒力量。,negative
俗話說人無遠慮，必定很有錢。,negative
不要說別人腦子有病，腦子有病的前提是，必須有個腦子。,negative
絕望不在某時某刻，而在每時每刻。,negative
當你變得足夠優秀的時候，你才發現原來她只是，單純的不喜歡你。,negative
世界那麼大，能認識你，我覺得好不幸。,negative
曾經我想做個特別的人，現在我成功了，我現在特別難過又無助。,negative
謝謝你，在我每次需要你的時候都掉鏈子。,negative
曾經我們有詩和遠方，現在我們只想買房。,negative
月亮代表我的心，坑坑窪窪冷冰冰？,negative
餘生不想請你指教了，領教夠了。,negative
一見鍾情，明明是見色起意；日久生性，不過是權衡利弊；連白頭到老，都只是習慣使然。,negative
要感謝那些把你打倒的人，因爲你會發現躺倒真的很舒服。,negative
選擇比努力更重要，所以我選擇不努力。,negative
小三是個好東西，她帶走了不愛你的狗東西。,negative
我們非常努力，才能活得像個普通人。,negative
我的社交恐懼症，主要來自於，收入低。,negative
王子拿着留下的43碼水晶鞋陷入沉思。,negative
天空沒有翅膀的痕跡，除非你飛的時候會掉毛。,negative
順其自然只是無能爲力的另一種說法。,negative
世界那麼大，你只在朋友圈看。,negative
失敗並不可怕，可怕的是你還相信這句話。,negative
人生苦短，我又他媽懶。,negative
人生不如意之事十有八九，剩下的十之一二，超級不如意。,negative
女爲悅己者容，男爲悅己者窮！,negative
女人用絲襪征服男人，男人用絲襪征服銀行。,negative
你走了真好。不然總擔心你要留下來喫飯。,negative
你走了真好，不然我總當心，你會留下來喫飯。,negative
你要是喜歡一個女生，就好好學習找個好工作努力掙好多好多錢，等她結婚的時候你多出點份子錢。,negative
你們的對象叫你們什麼？我的對象叫我滾。,negative
你倒下了，能頂替你的人千千萬。,negative
好看的皮囊你養不起，有趣的靈魂看不上你。,negative
國慶你堵在哪呢？,negative
對你別有用心的人，畢竟也是用心了。,negative
都說姐漂亮，其實都是妝出來的。,negative
當失去工作動力的時候，就看看銀行卡餘額吧。之後你就會發現：工作根本沒卵用。,negative
別人存你的號是爲了跟你聯繫，我就不一樣，我存你的號就是爲了不接。,negative
愛情多半是不成功的，要麼苦於終成眷屬的厭倦，要麼苦於未能終成眷屬的悲哀。,negative
愛你不是兩三天，而是，一天都沒有愛過。,negative
別看那些有錢人表面上很風光，其實，他們私底下更風光。,negative
如果你的腦海裏出現了“放棄”兩個字，一定要堅定地告訴自己：你都一無所有了，哪來東西讓你放棄？,negative
孩子，窮怎麼了？窮也要挺起胸膛來，讓別人看看，你不僅窮，而且還矮。,negative
孩子，矮又如何？抬起你的頭來，讓他們知道，你不僅矮，而且還醜！,negative
醜不要緊，用你的言談舉止讓其他人明白：你還是一個沒有內涵的人。,negative
# 毒雞湯,negative
你以爲只要長得漂亮就有男生喜歡？你以爲只要有了錢漂亮妹子就自己貼上來了？你以爲學霸就能找到好工作？我告訴你吧，這些都是真的！,negative
我這張臉只要遮住兩個地方就完美了！一處是右半邊臉，另一處是左半邊臉。,negative
對今天解決不了的事情，也不要着急。因爲明天也可能還是解決不了。,negative
當你覺得自己又醜又窮，一無是處時，別絕望，因爲至少你的判斷還是對的。,negative
所謂的女漢子，只不過是因爲長得醜而已，但凡有些爺們氣質的漂亮姑娘，都被稱爲女王大人。,negative
你總嫌有些人懶，說得好像你勤快了就真能幹出什麼大事兒一樣。,negative
一個姑娘的介紹：思想上的女流氓，生活中的好姑娘，然而給我的感覺是：心思活絡的醜逼。,negative
多年過去，再回憶高考，其實本質上沒有考到好與壞的說法，重要的是年輕人在一起，做份試題，然後決定去哪座城市打王者榮耀。,negative
女生的冷暖自知什麼的，在長的好看的面前都弱爆了。,negative
公主病的成因沒別的，不是醜就是窮。“那有錢又漂亮脾氣卻不好的呢？”那本來就是公主，不叫病。,negative
掙錢是一種能力，花錢是一種技術，我能力有限，技術卻很高。,negative
